DATE,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Delaware,D.C.,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Mass.,Michigan,Minn.,Mississippi,Missouri,Montana,Nebraska,Nevada,N. Hamp.,N. Jersey,N. Mexico,N. York,N. Carolina,N. Dakota,Ohio,Oklahoma,Oregon,Penn.,Rhode Is.,S. Carolina,S. Dakota,Tennesee,Texas,Utah,Vermont,Virginia,Wash.,W. Virgina,Wisconsin,Wyoming,TOTAL US,,,
37386.00,1,10,0,1,24,33,0,0,0,0,0,0,0,0,0,7,5,68,0,0,0,1,0,5,0,9,0,0,0,0,36,5,0,10,8,91,0,13,0,0,0,0,321,17,0,2,0,12,0,32,711,812,,
37393.00,1,10,0,1,24,33,0,0,0,0,0,0,0,0,0,6,6,68,0,0,0,1,0,5,0,9,0,0,0,0,39,6,0,11,8,104,0,13,0,0,0,0,308,19,0,2,0,14,0,38,726,829,,
37400.00,1,10,0,0,24,34,0,0,0,0,0,0,0,0,0,10,6,74,0,0,0,1,0,5,0,10,0,0,0,0,38,6,0,11,8,105,0,12,0,0,0,0,318,17,0,3,0,17,0,39,749,859,,
37407.00,1,9,0,0,25,34,0,0,0,0,0,0,0,0,0,9,5,73,0,0,0,1,0,6,0,10,0,0,0,0,39,6,0,11,8,107,0,11,0,0,0,0,310,17,0,3,0,17,0,40,742,854,,
37414.00,1,10,0,0,25,32,0,0,0,0,0,0,0,0,0,10,5,71,0,0,0,1,0,6,0,8,0,0,0,0,39,5,0,13,8,107,0,13,0,0,0,0,311,16,0,3,0,14,0,38,736,847,,
37421.00,1,10,0,0,21,35,0,0,0,0,0,0,0,0,0,10,3,70,0,0,0,1,0,8,0,8,0,0,0,0,43,4,0,11,8,107,0,13,0,0,1,0,306,18,0,3,0,14,0,41,736,844,,
37428.00,0,10,0,0,19,35,0,0,0,0,0,0,0,0,0,10,3,64,0,0,0,1,0,9,0,9,0,0,0,0,46,4,0,11,8,103,0,13,0,0,1,0,304,17,0,3,0,15,0,43,728,838,,
37435.00,0,10,0,0,18,34,0,0,0,0,0,0,0,0,0,10,4,64,0,0,0,1,0,10,0,9,0,0,0,0,46,4,0,11,9,104,0,12,0,0,1,0,309,16,0,2,0,16,0,44,734,840,,
37440.00,0,10,1,0,20,32,0,0,0,0,0,0,0,0,0,9,3,74,0,0,0,1,0,11,0,8,0,0,0,0,48,4,0,11,9,102,0,12,0,0,1,0,322,16,0,2,0,15,0,43,754,862,,
37449.00,0,10,1,0,21,32,0,0,0,0,0,0,0,0,0,9,4,74,0,0,0,1,0,11,0,8,0,0,0,0,43,4,0,11,9,100,0,13,0,0,1,0,311,15,0,2,0,14,0,46,740,848,,
37456.00,1,7,1,0,20,32,0,0,0,0,0,0,0,0,0,7,4,64,0,0,0,1,0,11,0,8,1,0,0,0,45,4,0,12,9,108,0,13,0,0,0,0,320,15,0,2,0,14,0,45,744,859,,
37463.00,1,7,1,1,19,28,0,0,0,0,0,0,0,0,0,6,4,66,0,0,0,1,0,10,0,7,0,0,0,0,45,4,0,11,9,105,0,13,0,0,0,0,308,17,0,2,0,14,0,43,722,833,,
37470.00,1,8,1,1,19,30,0,0,0,0,0,0,0,0,0,6,4,71,0,0,0,1,0,10,0,6,0,0,0,0,43,4,0,12,9,111,0,12,0,0,0,0,309,14,0,2,0,15,0,43,732,848,,
37477.00,2,8,1,1,17,30,0,0,0,0,0,0,0,0,0,7,4,75,0,0,0,1,0,10,0,7,0,0,0,0,43,3,0,11,9,103,0,11,0,0,0,0,326,12,0,2,0,14,0,43,740,854,,
37484.00,2,7,1,0,18,31,0,0,0,0,0,0,0,0,0,7,3,69,0,0,0,1,0,10,0,7,0,1,0,0,42,3,0,11,9,106,0,12,0,0,0,0,330,11,0,4,0,15,0,41,741,853,,
37491.00,2,8,1,0,17,32,0,0,0,0,0,0,0,0,0,7,3,70,0,0,0,1,0,10,0,6,0,0,0,0,37,3,0,11,9,103,0,12,0,0,0,0,321,12,0,4,0,16,0,44,729,838,,
37498.00,1,8,1,2,18,29,0,0,0,0,1,0,0,1,0,8,3,76,0,0,0,1,0,10,0,7,0,1,0,0,41,2,0,12,9,107,0,12,0,0,0,0,316,12,0,4,0,16,0,40,738,847,,
37505.00,1,9,1,2,19,24,0,0,0,0,1,0,0,1,0,9,3,84,0,0,0,1,0,9,0,7,0,0,0,0,37,2,0,10,9,96,0,12,0,0,0,0,332,12,0,4,0,16,0,39,740,851,,
37512.00,1,8,1,3,19,22,0,0,0,0,1,0,0,1,0,8,3,85,0,0,0,1,0,9,0,8,0,0,0,0,36,2,0,10,9,95,0,11,0,0,0,0,336,14,0,4,0,16,0,44,747,863,,
37519.00,1,8,1,2,15,25,0,0,0,0,1,0,0,1,0,8,3,87,0,0,0,1,0,9,0,7,0,0,0,0,34,1,0,9,9,96,0,11,0,0,0,0,332,14,0,4,0,14,0,43,736,852,,
37526.00,1,7,1,1,18,26,0,0,0,0,1,0,0,1,0,6,4,91,0,0,0,1,0,9,0,7,0,0,0,0,43,4,0,10,9,96,0,11,0,0,0,0,341,12,0,3,0,14,0,44,761,875,,
37533.00,1,7,0,1,18,23,0,0,0,0,1,0,0,1,0,7,4,83,0,0,0,1,0,9,0,9,0,0,0,0,46,4,0,11,9,92,0,9,0,0,0,0,336,15,0,3,0,14,0,39,743,857,,
37540.00,1,7,0,2,18,25,0,0,1,0,1,0,0,1,0,8,4,80,0,0,0,1,0,5,0,8,0,0,0,0,42,6,0,10,11,93,0,7,0,0,2,0,329,14,0,2,0,15,0,44,737,849,,
37547.00,1,9,0,2,17,27,0,0,1,0,1,0,0,1,0,10,4,81,0,0,0,1,0,4,0,9,0,0,0,0,46,6,0,8,11,91,0,6,0,0,2,0,320,12,0,2,0,15,0,45,732,843,,
37554.00,1,8,0,1,19,26,0,0,1,0,1,0,0,1,0,10,4,85,0,0,0,1,0,4,0,8,0,0,0,0,45,6,0,8,11,91,0,6,0,0,2,0,337,11,0,2,0,15,0,43,747,856,,
37561.00,1,9,0,2,20,27,0,0,1,0,1,0,0,1,0,7,3,79,0,0,0,1,0,4,0,8,0,0,0,0,52,6,0,11,11,92,0,5,0,0,1,0,324,12,0,2,0,16,0,43,739,854,,
37568.00,2,7,0,2,21,23,0,0,1,0,1,0,0,1,0,6,4,76,0,0,0,1,0,3,0,8,0,0,0,0,53,5,0,13,11,93,0,6,0,0,0,0,311,14,0,2,0,15,0,37,716,826,,
37575.00,2,6,0,1,23,25,0,0,1,0,1,0,0,1,0,6,4,78,0,0,0,1,0,3,0,8,0,0,0,0,54,5,0,13,10,93,0,6,0,0,0,0,316,14,0,2,0,15,0,35,723,830,,
37582.00,2,7,0,0,19,26,0,0,1,0,1,0,0,1,0,6,4,68,0,0,0,4,0,3,0,9,0,0,0,0,54,5,0,12,7,105,0,6,0,0,0,0,319,11,0,1,0,13,0,36,720,826,,
37587.00,2,7,0,0,19,21,0,0,0,0,1,0,0,1,0,5,4,74,0,0,0,3,0,5,0,9,0,0,0,0,47,5,0,11,8,98,0,6,0,0,0,0,334,13,0,1,0,13,0,37,724,835,,
37596.00,2,7,0,0,20,24,0,0,0,0,1,0,0,1,0,5,3,69,0,0,0,3,0,6,0,10,0,0,0,0,53,5,0,11,8,94,0,7,0,0,0,0,345,12,0,1,0,13,0,38,738,852,,
37603.00,2,8,0,0,19,26,0,0,0,0,1,0,0,0,0,8,3,71,0,0,0,3,0,7,0,10,0,0,0,0,50,3,0,11,4,95,0,7,0,0,0,0,348,10,0,1,0,12,0,37,736,850,,
37610.00,1,9,0,0,16,28,0,0,0,0,1,0,0,0,0,8,4,75,0,0,0,3,0,7,0,10,0,0,0,0,50,3,0,12,4,98,0,7,0,0,0,0,353,11,0,1,0,12,0,34,747,860,,
37617.00,1,10,0,1,17,29,0,0,0,0,1,0,0,0,0,9,4,77,0,0,0,3,0,7,0,10,0,0,0,0,46,0,0,12,4,102,0,6,0,0,0,0,357,10,0,1,0,10,0,34,751,862,,
37624.00,1,7,0,2,17,31,0,0,0,0,1,0,0,0,0,9,4,76,0,0,0,3,0,7,0,10,0,0,0,0,44,0,0,11,4,100,0,6,0,0,0,0,346,8,0,1,0,10,0,28,726,837,,
37631.00,1,9,0,2,14,31,0,0,0,0,1,0,0,0,0,9,3,76,0,0,0,3,0,7,0,11,0,0,0,0,48,1,0,12,4,102,0,7,0,0,0,0,346,8,0,1,0,9,0,34,739,851,,
37638.00,1,8,0,2,13,31,0,0,0,0,1,0,0,0,0,9,3,72,0,0,0,3,0,8,0,11,0,0,0,0,46,1,0,11,4,97,0,7,0,0,0,0,355,6,0,1,0,10,0,33,733,845,,
37645.00,1,9,0,1,12,31,0,0,0,0,1,0,0,0,0,9,4,70,0,0,0,3,0,9,0,11,0,0,0,0,52,1,0,10,4,105,0,9,0,0,0,0,357,8,0,1,0,10,0,34,752,862,,
37652.00,1,9,0,1,15,31,0,0,0,0,1,0,0,0,0,9,4,68,0,0,0,3,0,7,0,9,0,1,0,0,58,1,0,11,4,101,0,9,0,0,0,0,367,8,0,0,0,10,0,35,763,873,,
37659.00,0,9,0,1,13,33,0,0,0,0,1,0,0,0,0,8,5,61,0,0,0,1,0,7,0,9,0,1,0,0,56,1,0,11,6,108,0,10,0,0,0,0,373,9,0,0,0,9,0,40,772,884,,
37666.00,0,9,0,1,13,32,0,0,0,0,1,0,0,0,0,7,5,62,0,0,0,1,0,6,0,10,0,1,0,0,53,1,0,10,5,111,0,12,0,0,0,0,396,10,0,1,0,8,0,41,796,905,,
37673.00,0,9,0,1,15,32,0,0,0,0,1,0,0,0,0,9,5,64,0,0,0,0,0,7,0,9,0,1,0,0,63,2,0,11,6,122,0,12,0,0,0,0,391,9,0,1,0,8,0,40,818,928,,
37680.00,1,10,0,1,15,30,0,0,0,0,1,0,0,0,0,11,5,61,0,0,0,1,0,6,0,9,0,1,0,0,59,2,0,10,6,114,0,13,0,0,0,0,392,9,0,1,0,8,0,41,807,912,,
37687.00,1,11,0,1,14,27,0,0,0,0,1,0,0,0,0,11,5,63,0,0,0,2,0,8,0,9,0,0,0,0,64,3,0,10,8,113,0,12,0,0,0,0,402,9,0,1,0,7,0,41,823,929,,
37694.00,1,11,0,1,14,29,0,0,0,0,0,0,0,0,0,10,5,66,0,0,0,0,0,8,0,10,0,1,0,0,64,3,0,11,5,116,0,7,0,0,0,0,396,14,0,1,0,8,0,40,821,927,,
37701.00,1,10,0,1,15,30,0,0,0,0,0,0,0,0,0,10,7,78,0,0,0,0,0,8,0,10,0,1,0,0,63,3,0,14,5,118,0,9,0,0,0,0,396,14,0,1,0,9,0,39,842,946,,
37708.00,1,11,0,1,15,32,0,0,0,0,0,0,0,0,0,8,8,70,0,0,0,0,0,9,0,11,0,1,0,0,67,3,0,13,5,120,0,6,0,0,0,0,412,15,0,1,0,11,0,38,858,962,,
37715.00,0,10,0,1,16,34,0,0,0,0,0,0,0,0,0,8,6,72,0,0,0,1,0,10,0,11,0,1,0,0,74,0,0,12,5,123,0,9,0,0,0,0,409,16,0,1,0,14,0,37,870,972,,
37722.00,2,11,0,1,11,33,0,0,0,0,0,0,0,0,0,8,4,76,0,0,0,0,0,9,0,9,0,1,0,0,75,0,0,11,5,124,0,4,0,0,0,0,425,14,0,0,0,15,0,39,877,979,,
37728.00,2,11,0,1,14,36,0,0,0,0,0,0,0,0,0,11,4,75,0,0,0,0,0,9,0,11,0,1,0,0,72,0,0,12,6,124,0,4,0,0,0,0,427,14,0,0,0,16,0,38,888,994,,
37736.00,2,10,0,1,13,36,0,0,0,0,0,0,0,0,0,11,3,68,0,0,0,0,0,9,0,10,0,1,0,0,75,2,0,13,6,123,0,5,0,0,0,0,422,15,0,0,0,15,0,37,877,986,,
37743.00,3,8,0,0,14,40,0,0,0,0,0,0,0,0,0,12,3,69,0,0,0,0,0,7,0,10,0,1,0,0,70,3,0,14,6,120,0,6,0,0,0,0,437,14,0,0,0,14,0,39,890,1001,,
37750.00,3,8,0,0,15,39,0,0,0,0,0,0,0,0,0,10,4,73,0,0,0,0,0,7,0,11,0,1,0,0,69,3,0,14,7,124,0,7,0,0,0,0,438,14,0,0,0,17,0,45,909,1021,,
37757.00,3,9,0,0,15,38,0,0,0,0,0,0,0,0,0,10,4,70,0,0,0,0,0,8,0,11,0,1,0,0,70,1,0,14,6,132,0,8,0,0,0,0,446,15,0,1,0,17,0,48,927,1040,,
37764.00,3,9,0,0,12,33,0,0,0,0,0,0,0,0,0,10,4,68,0,0,0,3,0,8,0,11,0,1,0,0,75,2,0,15,7,131,0,9,0,0,0,0,451,16,0,1,0,16,0,52,937,1050,,
37771.00,3,9,0,0,14,37,0,0,0,0,0,0,0,0,0,11,4,69,0,0,0,3,0,8,0,12,0,1,0,0,71,1,0,13,8,132,0,11,0,0,0,0,452,15,0,1,0,16,0,54,945,1059,,
37778.00,3,9,0,0,18,38,0,0,1,0,0,0,0,0,0,12,4,67,0,0,0,3,0,5,0,14,0,1,0,0,71,0,0,13,8,127,0,11,0,0,0,0,445,15,0,1,0,15,0,63,944,1054,,
37785.00,3,7,0,0,19,35,0,0,1,0,0,0,0,0,0,11,4,71,0,0,0,3,0,8,0,15,0,1,0,0,70,1,0,15,8,130,0,12,0,0,0,0,452,15,0,1,0,17,0,63,962,1071,,
37792.00,3,7,0,0,17,36,0,0,1,0,0,0,0,0,0,10,3,69,0,0,0,5,0,11,0,15,0,1,0,0,68,1,0,14,8,129,0,9,0,0,1,0,453,15,0,2,0,17,0,63,958,1067,,
37799.00,3,8,0,0,19,39,0,0,1,0,0,0,0,0,0,10,3,74,0,0,0,5,0,11,0,18,1,0,0,0,67,1,0,13,8,129,0,13,0,0,1,0,448,16,0,2,0,17,0,61,968,1074,,
37805.00,3,8,0,0,21,42,0,0,1,0,0,0,0,0,0,12,3,75,0,0,0,5,0,11,0,18,0,1,0,0,64,2,0,13,8,126,0,12,0,0,1,0,447,16,0,2,0,17,0,62,970,1077,,
37813.00,3,7,0,0,20,38,0,0,1,0,0,0,0,0,0,12,4,75,0,0,0,5,0,10,0,17,0,1,0,0,63,2,0,15,8,123,0,14,0,0,1,0,442,17,0,2,0,17,0,61,958,1065,,
37820.00,3,7,0,0,18,41,0,0,1,0,0,0,0,0,0,11,4,76,0,0,0,6,0,9,0,18,0,1,0,0,62,2,0,16,9,131,0,12,0,0,1,0,456,18,0,2,0,17,0,62,983,1089,,
37827.00,2,7,0,0,19,40,0,0,0,0,0,0,0,0,0,10,4,76,0,0,0,6,0,9,0,18,0,1,0,0,60,3,0,15,9,139,0,12,0,0,1,0,453,19,0,2,0,17,0,61,983,1091,,
37834.00,2,7,0,1,19,40,0,0,0,0,0,0,0,0,0,9,4,75,0,0,0,6,0,8,0,19,0,2,0,0,61,3,0,14,9,140,0,12,0,0,1,0,454,16,0,2,0,17,0,65,986,1097,,
37841.00,2,6,0,1,20,41,0,0,0,0,0,0,0,0,0,8,4,71,0,0,0,6,0,8,0,20,0,2,0,0,59,3,0,13,9,135,0,11,0,0,1,0,449,16,0,2,0,16,0,65,968,1074,,
37848.00,2,6,0,0,22,44,0,0,0,0,0,0,0,0,0,6,4,71,0,0,0,6,0,7,0,21,0,2,0,0,64,3,0,13,9,137,0,11,0,0,1,0,460,15,0,2,0,16,0,63,985,1096,,
37855.00,2,5,0,1,22,44,0,0,0,0,0,0,0,0,0,5,4,67,0,0,0,4,0,7,0,21,0,2,0,0,65,5,0,14,10,133,0,11,0,0,0,0,461,12,0,2,0,15,0,60,972,1082,,
37862.00,2,6,0,1,21,45,0,0,0,0,0,0,0,0,0,5,3,63,0,0,0,4,0,7,0,16,0,2,0,0,63,5,0,15,10,145,0,10,0,0,0,0,469,12,0,2,0,19,0,66,991,1102,,
37869.00,2,6,0,1,20,47,0,0,0,0,0,0,0,0,0,6,6,67,0,0,0,4,0,7,0,16,0,2,0,0,66,4,0,15,10,140,0,10,0,0,0,0,459,10,0,2,0,19,0,62,981,1091,,
37876.00,2,7,0,1,19,45,0,0,0,0,0,0,0,0,0,7,6,74,0,0,0,4,0,7,0,18,0,2,0,0,72,3,0,13,10,140,0,11,0,0,0,0,448,11,0,1,0,20,0,64,985,1095,,
37883.00,2,8,0,1,21,48,0,0,0,0,0,0,0,0,0,7,5,74,0,0,0,4,0,7,0,17,0,2,0,0,67,4,0,15,10,139,0,11,0,0,0,0,446,8,0,1,0,19,0,66,982,1092,,
37890.00,2,8,0,1,23,50,0,0,0,0,0,0,0,0,0,7,5,74,0,0,0,4,0,7,0,17,0,2,0,0,66,5,0,16,10,138,0,12,0,0,0,0,445,11,0,1,0,19,0,67,990,1095,,
37897.00,1,8,0,1,22,47,0,0,0,0,0,0,0,0,0,8,5,80,0,0,0,4,0,7,0,17,0,2,0,0,62,5,0,18,10,139,0,12,0,0,0,0,433,12,0,1,0,18,0,71,983,1091,,
37904.00,1,9,0,1,24,50,0,0,0,0,0,0,0,0,0,7,4,76,0,0,0,4,0,8,0,17,0,2,0,0,68,5,0,18,10,139,0,12,0,0,0,0,449,12,0,1,0,16,0,70,1003,1109,,
37911.00,1,9,0,1,22,50,0,0,0,0,0,0,0,0,0,7,4,75,0,0,0,4,0,8,0,16,0,1,0,0,69,5,0,18,10,141,0,12,0,0,0,0,456,12,0,1,0,17,0,70,1009,1115,,
37918.00,1,9,0,2,23,43,0,0,0,0,0,0,0,0,0,7,4,78,0,0,0,4,0,8,0,15,0,1,0,0,63,5,0,17,10,142,0,12,0,0,0,0,442,13,0,1,0,17,0,68,985,1090,,
37925.00,1,9,0,2,23,41,0,0,0,0,0,0,0,0,0,9,5,87,0,0,0,4,0,8,0,16,0,1,0,0,65,5,0,18,10,140,0,12,0,0,0,0,446,13,0,1,0,20,0,66,1002,1107,,
37932.00,1,10,0,9,24,44,0,0,0,0,0,0,0,0,0,9,4,79,0,0,0,4,0,8,0,15,0,1,0,0,64,5,0,19,10,138,0,12,0,0,1,0,452,13,0,0,0,21,0,62,1005,1114,,
37939.00,1,9,0,9,20,44,0,0,0,0,0,0,0,0,0,8,4,80,0,0,0,4,0,8,0,15,0,1,0,0,64,5,0,18,10,137,0,12,0,0,1,0,455,13,0,0,0,21,0,63,1002,1111,,
37946.00,1,10,0,9,22,45,0,0,0,0,0,0,0,0,0,8,4,75,0,0,0,4,0,8,0,15,0,1,0,0,62,5,0,18,9,143,0,12,0,0,1,0,458,14,0,0,0,21,0,61,1006,1107,,
37951.00,1,10,0,9,23,43,0,0,0,0,0,0,0,0,0,7,4,76,0,0,0,4,0,9,0,16,0,1,0,0,70,4,0,14,6,145,0,10,0,0,0,0,456,15,0,0,0,21,0,65,1009,1113,,
37960.00,1,12,0,9,22,44,0,0,0,0,0,0,0,0,0,7,4,75,0,0,0,4,0,8,0,15,0,3,0,0,68,5,0,14,6,141,0,10,0,0,0,0,458,18,0,0,0,21,0,60,1005,1111,,
37967.00,1,12,0,9,19,43,0,0,0,0,0,0,0,0,0,5,4,79,0,0,0,5,0,9,0,15,0,3,0,0,65,5,0,14,6,143,0,10,0,0,0,0,455,19,0,0,0,21,0,62,1004,1109,,
37974.00,1,12,0,9,20,43,0,0,0,0,0,0,0,0,0,6,4,79,0,0,0,4,0,9,0,17,0,3,0,0,66,4,0,11,6,137,0,11,0,0,0,0,461,20,0,0,0,21,0,62,1006,1112,,
37978.00,1,12,0,9,20,44,0,0,0,0,0,0,0,0,0,5,4,78,0,0,0,4,0,9,0,17,0,2,0,0,67,4,0,12,6,141,0,11,0,0,0,0,461,20,0,0,0,21,0,62,1010,1114,,
37986.00,1,12,0,8,23,45,0,0,0,0,0,0,0,0,0,5,2,77,0,0,0,4,0,8,0,16,0,2,0,0,75,5,0,12,6,145,0,11,0,0,0,0,459,21,0,0,0,19,0,66,1022,1126,,
37995.00,2,10,0,8,22,46,0,0,0,0,0,0,0,0,0,6,2,82,0,0,0,4,0,8,0,17,0,2,0,0,72,6,0,12,6,149,0,12,0,0,0,0,432,21,0,0,0,18,0,68,1005,1106,,
38002.00,2,10,0,9,23,46,0,0,0,0,0,0,0,0,0,7,2,80,0,0,0,4,0,8,0,17,0,2,0,0,70,6,0,12,6,146,0,12,0,0,0,0,449,22,0,0,0,19,0,71,1023,1127,,
38009.00,2,8,0,9,17,45,0,0,0,0,0,0,0,0,0,7,1,73,0,0,0,4,0,8,0,16,0,3,0,0,61,6,0,11,6,146,0,13,0,0,0,0,442,21,0,0,0,18,0,71,988,1087,,
38016.00,2,10,0,9,16,44,0,0,0,0,0,0,0,0,0,7,1,71,0,0,0,4,0,8,0,15,0,2,0,0,61,6,0,12,6,147,0,14,0,0,0,1,447,22,0,0,0,17,0,66,988,1084,,
38023.00,2,10,0,7,19,43,0,0,0,0,0,0,0,0,0,7,1,83,0,0,0,4,0,8,0,14,0,2,0,0,60,6,0,11,6,146,0,13,0,0,0,1,471,22,0,0,0,17,0,64,1017,1117,,
38030.00,2,10,0,7,19,43,0,0,0,0,0,0,0,0,0,7,1,85,0,0,0,4,0,8,0,14,0,2,0,0,61,5,0,12,6,143,0,12,0,0,0,1,472,20,0,0,0,17,0,63,1014,1111,,
38037.00,3,12,0,7,19,46,0,0,0,0,0,0,0,0,0,7,2,79,0,0,0,2,0,9,0,13,0,2,0,0,62,6,0,11,6,145,0,13,0,0,1,1,469,19,0,0,0,16,0,64,1014,1114,,
38044.00,3,13,0,7,17,50,0,0,0,0,0,0,0,0,0,6,2,83,0,0,0,2,0,9,0,15,0,1,0,0,61,6,0,11,10,161,0,11,0,0,1,1,470,19,0,0,0,13,0,64,1036,1134,,
38051.00,2,14,0,7,18,48,0,0,0,0,0,0,0,0,0,6,2,86,0,0,0,2,0,8,0,16,0,1,0,0,64,5,0,11,10,159,0,11,0,0,1,1,463,19,0,0,0,13,0,65,1032,1129,,
38058.00,3,11,0,7,18,51,0,0,0,0,0,0,0,0,0,7,2,84,0,0,0,2,0,7,0,16,0,1,0,0,68,6,0,14,10,151,0,8,0,0,0,1,477,19,0,0,0,14,0,63,1040,1134,,
38065.00,3,10,0,7,18,50,0,0,0,0,0,0,0,0,0,6,3,82,0,0,0,2,0,6,0,16,0,1,0,0,65,7,0,14,10,152,0,7,0,0,0,1,479,22,0,0,0,14,0,60,1035,1128,,
38072.00,3,12,0,7,20,51,0,0,0,0,0,0,0,0,0,6,4,90,0,0,0,2,0,6,0,16,0,1,0,0,66,7,0,14,10,152,0,7,0,0,0,0,488,21,0,0,0,15,0,62,1060,1150,,
38079.00,3,12,0,7,21,52,0,0,0,0,0,0,0,0,0,6,4,91,0,0,0,2,0,6,0,16,0,1,0,0,65,6,0,14,10,158,0,6,0,0,0,0,493,21,0,0,0,14,0,61,1069,1160,,
38085.00,3,10,0,7,22,51,0,0,0,0,0,0,0,0,0,6,4,89,0,0,0,3,0,6,0,18,0,1,0,0,61,2,0,11,8,162,0,4,0,0,0,0,489,20,0,1,0,12,0,57,1047,1138,,
38093.00,3,11,0,5,22,51,0,0,0,0,0,0,0,0,0,6,4,84,0,0,0,3,0,7,0,18,0,1,0,0,62,4,0,12,8,169,0,4,0,0,1,0,490,20,0,1,0,12,0,61,1059,1150,,
38100.00,3,10,0,4,24,52,0,0,0,0,0,0,0,0,0,6,5,90,0,0,0,3,0,7,0,17,0,1,0,0,62,6,0,9,8,170,0,4,0,0,1,0,475,20,0,1,0,10,0,63,1051,1146,,
38107.00,3,8,0,4,24,50,0,0,0,0,0,0,0,0,0,6,5,91,0,0,0,3,0,7,0,20,1,1,0,0,59,6,0,13,8,165,0,4,0,0,1,0,490,20,0,1,0,10,0,63,1063,1161,,
38114.00,3,7,0,5,24,51,0,0,0,0,0,0,0,0,0,6,5,85,0,0,0,3,0,9,0,20,1,1,0,0,64,6,0,14,8,158,0,4,0,0,1,0,489,20,0,1,0,10,0,60,1055,1153,,
38121.00,3,7,0,5,24,50,0,0,0,0,0,0,0,0,0,7,5,83,0,0,0,3,0,10,0,21,1,1,0,0,64,6,0,14,8,157,0,6,0,0,1,0,493,20,0,1,0,10,0,67,1067,1162,,
38128.00,3,7,0,5,21,51,0,0,0,0,0,0,0,0,0,7,5,89,0,0,0,3,0,11,0,19,1,1,0,0,64,5,0,15,8,154,0,6,0,0,2,0,497,20,0,1,0,12,0,70,1077,1172,,
38135.00,3,8,0,5,19,54,0,0,0,0,0,0,0,0,0,6,5,80,0,0,0,3,0,11,0,19,1,1,0,0,66,3,0,14,8,163,0,7,0,0,2,0,491,20,0,1,0,14,0,72,1076,1169,,
38142.00,3,7,0,5,20,51,0,0,0,0,0,0,0,0,0,6,5,89,0,0,0,3,0,11,0,19,1,1,0,0,66,3,0,11,5,168,0,7,0,0,2,0,484,20,0,1,0,14,0,74,1076,1168,,
38149.00,2,7,0,4,22,50,0,0,0,0,0,0,0,0,0,6,5,85,0,0,0,3,0,11,0,18,1,2,0,0,71,2,0,12,5,170,0,7,0,0,2,0,492,20,0,1,0,14,0,77,1089,1187,,
38156.00,2,7,0,4,20,51,0,0,0,0,0,0,0,0,0,8,5,82,0,0,0,3,0,11,0,20,1,2,0,0,68,4,0,10,5,167,0,7,0,0,2,0,481,20,0,1,0,14,0,80,1075,1171,,
38163.00,2,6,0,4,21,52,0,0,0,0,0,0,0,0,0,8,6,85,0,0,0,3,0,12,0,21,1,2,0,0,66,4,0,12,5,165,0,7,0,0,2,0,482,20,0,1,0,14,0,80,1081,1176,,
38170.00,2,8,0,7,20,52,0,0,0,0,0,0,0,0,0,8,5,86,0,0,0,3,0,12,0,21,1,2,0,0,66,4,0,13,5,167,0,7,0,0,1,1,491,20,0,1,0,15,0,85,1103,1201,,
38177.00,2,10,0,7,23,54,0,0,0,0,0,0,0,0,0,8,5,86,0,0,0,3,0,12,0,21,1,2,0,0,68,4,0,13,5,170,0,7,0,0,1,1,486,21,0,1,0,15,0,85,1111,1207,,
38184.00,2,11,0,7,22,54,0,0,0,0,0,0,0,0,0,8,5,86,0,0,0,3,0,12,0,23,1,2,0,0,65,4,0,13,5,169,0,9,0,0,1,1,491,21,0,1,0,15,0,83,1114,1211,,
38191.00,2,10,0,6,20,47,0,0,0,0,0,0,0,0,0,7,5,86,0,0,0,3,0,12,0,21,2,2,0,0,66,4,0,14,5,178,0,11,0,0,1,1,497,21,0,1,0,15,0,80,1117,1216,,
38198.00,2,11,0,6,20,53,0,0,0,0,0,0,0,0,0,8,5,82,0,0,0,3,0,12,0,24,2,2,0,0,65,4,0,16,5,175,0,11,0,0,1,1,503,21,0,1,0,15,0,83,1131,1229,,
38205.00,2,8,0,6,20,58,0,0,0,0,0,0,0,0,0,7,6,88,0,0,0,3,0,12,0,22,2,2,0,0,64,5,0,16,5,175,0,11,0,0,1,0,504,21,0,1,0,15,0,83,1137,1235,,
38212.00,3,11,0,6,20,58,0,0,0,0,0,0,0,0,0,5,6,95,0,0,0,3,0,11,0,22,2,2,0,0,59,3,0,18,5,167,0,10,0,0,0,0,511,22,0,1,0,15,0,83,1138,1232,,
38219.00,3,10,0,6,21,61,0,0,0,0,0,0,0,0,0,4,6,91,0,0,0,3,0,11,0,23,2,2,0,0,66,3,0,19,5,170,0,10,0,0,0,0,494,22,0,1,0,16,0,86,1135,1230,,
38226.00,3,9,0,6,20,62,0,0,0,0,0,0,0,0,0,4,6,90,0,0,0,3,0,11,0,22,1,2,0,0,68,3,0,16,5,167,0,11,0,0,0,0,512,23,0,1,0,16,0,85,1146,1239,,
38233.00,3,7,0,6,20,62,0,0,0,0,0,0,0,0,0,4,6,89,0,0,0,3,0,10,0,22,1,2,0,0,72,2,0,15,5,170,0,10,0,0,0,0,522,23,0,1,0,16,0,84,1155,1249,,
